"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36","DYCOL37","DYCOL38","DYCOL39","DYCOL40","DYCOL41","DYCOL42","DYCOL43","DYCOL44","DYCOL45","DYCOL46","DYCOL47","DYCOL48","DYCOL49","DYCOL50","DYCOL51","DYCOL52"
"027102125",6,"03","080",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027102124",1,"04","120",3,"01",1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027072077",1,"04","110",3,"01",1,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027102121",1,"04","092",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
"027072079",1,"02","046",3,"07",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027102122",6,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027052044",1,"08","280",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10",1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA
"027052043",1,"06","122",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"027052042",1,"05","170",3,"02",NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027052045",1,"04","200",3,"02",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"027052041",1,"04","094",3,"02",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA
"027032025",1,"04","145",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027032024",1,"04","120",3,"02",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027062072",1,"03","090",3,"02",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027062059",1,"02","038",3,"02",NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027032023",3,"03","110",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027062057",1,"04","110",3,"02",1,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027062056",1,"04","145",3,"04",NA,1,1,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,"03","08",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"027062060",1,"04","095",3,"02",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027032022",1,"03","090",3,"02",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027032021",1,"03","016",3,"01",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2
"027062058",1,"01","012",3,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092116",6,"02","038",3,"02",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092117",1,"03","050",3,"03",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092119",1,"03","098",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092118",1,"04","070",3,"01",NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027092120",1,"02","048",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027072081",1,"04","082",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072083",1,"03","098",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072085",1,"02","030",3,"02",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072084",1,"02","046",3,"07",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072082",3,"03","069",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027062070",1,"02","065",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027112135",6,"01","030",3,"02",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027062067",1,"02","060",3,"02",NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"027062068",6,"02","035",3,"01",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027062069",1,"02","050",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027062066",1,"03","070",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"027112131",1,"03","060",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027032018",1,"06","230",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027032019",1,"04","100",3,"01",NA,1,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027032017",1,"03","075",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027052054",1,"04","070",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027112133",1,"03","110",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027112132",1,"05","120",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027112134",1,"04","095",3,"02",1,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08",1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"027032016",1,"04","110",2,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027032020",1,"06","136",3,"02",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027052055",1,"03","048",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027102126",1,"03","045",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027102128",1,"02","042",3,"01",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027102130",1,"04","065",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027052053",1,"04","090",3,"02",1,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2
"027102129",6,"05","110",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027102127",1,"03","060",3,"02",NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027082105",1,"02","024",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027052051",1,"02","035",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,2,NA,NA,1,NA,NA,NA,NA
"027052052",1,"03","100",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027082104",1,"03","045",3,"02",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092112",1,"03","064",3,"07",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092111",1,"04","100",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092114",1,"04","099",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027092115",1,"04","107",3,"01",NA,1,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092113",1,"04","098",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2
"027092108",1,"01","018",3,"07",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027082101",1,"05","130",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027082102",1,"05","120",3,"02",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027082103",3,"03","060",3,"02",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092107",1,"02","026",3,"06",NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092110",1,"03","085",3,"07",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"01","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA
"027092106",1,"03","050",3,"07",NA,1,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027092109",1,"02","048",3,"07",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027042035",1,"01","012",3,"02",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"027052047",1,"03","075",3,"01",NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027042034",1,"05","114",3,"02",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027042031",1,"04","110",3,"01",NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027042033",6,"02","030",3,"02",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027042032",1,"05","170",3,"08",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072088",1,"03","060",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072087",1,"02","050",3,"03",NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027072086",1,"04","080",3,"02",NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","12",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027072090",6,"04","080",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027072089",1,"03","080",3,"02",NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2
"027052046",1,"05","080",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027052048",1,"04","080",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027052049",3,"02","035",3,"02",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027052050",1,"05","110",3,"02",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"027022015",1,"05","110",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027022011",6,"02","024",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"027022012",1,"04","080",3,"02",NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027042027",6,"01","025",3,"01",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027022013",1,"06","108",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"027022014",1,"05","120",3,"01",1,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,1,1,NA,1,1,1,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA
"027042029",6,"03","045",3,"02",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10",NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
